112, وَكَانَ السِّير جُون فْرانْكْلينْ يَسْعَى هُوَ وَطَاقَمُهُ الْمُكَوَّنُ مِنْ مِئَةٍ وَثَمَانِيَّةٍ وَعِشْرِينَ فَرْداً - إِلَى اكْتِشَافِ الْمَمَرِّ الْأُسْطُورِيِّ بَيْنَ الْمُحِيطَيْنِ الْأَطْلَسِيِّ وَالْهَادِي
113, وَمِتْزْ مَعْ بَاسْتْيَا
114, وَيَلْعَبُ غَداً أَيْضاً لَنْس مَعْ سَانْتْ إِتْيَانْ
115, وَتَغْطِيَةُ الْجُزْءِ الْمَرْفُوعِ بِإِزَارٍ مِنَ الْقُمَاشِ الْقُطْنِيِّ الْأَبْيَضِ
116, أَعْلَنَتْ لَجْنَةُ جَائِزَةِ غُونكُورْ أَلْأَدَبِيَّةِ الْفَرَنْسِيَّةِ تَرْشِيحَ خَمْسَةَ عَشَرَ رِوَائِيّاً - فِي الْقَائِمَةِ الْأَوَّلِيَّةِ بَيْنَهُم أَلْمَغْرِبِيُّ فُؤَادْ الْعَرْوِي - وَالْجَزَائِرِيُّ كَمَالْ دَاوُدْ
117, وَهُمَا - أَلْمَغْرِبِيُّ أَلطَّاهِر بِنْ جَلُّونْ - عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسَبْعَةٍ وَثَمَانِينْ - وَاللُّبْنَانِيُّ أَمِينْ مَعْلُوفْ - عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَأَرْبَعَةٍ وَتِسْعِينْ 
118, فِي الـسَّابِعَ عَشَرَ مِنْ يَنَايِرَ- كَانُونَ الثَّانِي - أَلْفَيْنِ وَأَرْبَعَةَ عَشَرْ
119, لِأَهَمِّيَّتِهِ الْإِسْتْرَاتِيجِيَّةِ لِلْقُوَى الْعُظْمَى
120, وَفِي هَذَا الْإِطَارِ حَصَلَ الرُّوسُ عَلَى نُقْطَةِ صِيَّانَةٍ وَإِمْدَادٍ
121, مِمَّا يُؤَدِّي إِلَى تَفَكُّكِ الْمُسْتَعْمَرَاتِ الْكِلْسِيَّةِ - وَالْقَضَاءِ عَلَى الشِّعَابِ الْمَرْجَانِيَّةِ
122, وَرَبَطَ بَحْثٌ سَابِقٌ بَيْنَ تَبَاطُءِ ارْتِفَاعِ الْحَرَارَةِ وَعَوَامِلَ مِنْهَا - تَرَاجُعُ الطَّاقَةِ النَّاتِجَةِ مِنَ الشَّمْسِ وَتَرَاكُمُ هَوَاءٍ مُلَوَّثٍ فِي الْجَوِّ يَحْجُبُ أَشِعَّتَهَا
123, وَذَهَبَتْ أَبْحَاثٌ أُخْرَى إِلَى أَنَّ السَّبَبَ قَدْ يَكُونُ امْتِصَاصُ الْمُحِيطَاتِ الْعَمِيقَةِ لِلْمَزِيدِ مِنَ الْحَرَارَةِ
124, وَأَحْرَزَتِ الْكَاتِبَةُ السُّورِيَّةُ تَوْفِيقَة خَضُّورْ أَلْجَائِزَةَ الْأُولَى فِي الرِّوَايَةِ عَنْ عَمَلِهَا - سَأُعِيدُ إِنْجَابَ الْقَمَرِ
125, أَحْرَزَ الْقَاصُّ الْمِصْرِيُّ أَشْرَفُ الشَّرْبِينِي أَلْمَرْكَزَ الْأَوَّلَ عَنْ مَجْمُوعَتِهِ أَلْوَفَاةُ السَّعِيدَةُ لِعَبْدِهِ الْحَلَّاقْ
126, وَعَادَ الْمَرْكَزُ الثَّانِي لِلْقَاصِّ الْمِصْرِيِّ إِبْرَاهِيمِ عَبْدِ الْفَتَّاحِ عَنْ مَجْمُوعَتِهِ - مَطَرٌ صَيْفِيّْ
127, وَمِنْ بَيْنِهَا أَرْبَعَةٌ يَتَجَاوَزُ حَجْمُهَا كَوْكَبَ الْأَرْضِ بِضِعْفَيْنِ وَنِصْفٍ تَقْرِيباً
128, وَتَدُورُ حَوْلَ نُجُومِهَا فِي مَدَارٍ يُعْرَفُ بِالْمَنْطقَةِ الْقَابِلَةِ لِلْحَيَاةِ
129, وَأَنَّ أَرْبَعَةً وَتِسْعِينَ بِالْمِئَةِ مِنْ تِلْكَ الْكَوَاكِبِ أَصْغَرُ مِنْ كَوْكَبِ نِبْتُونْ - أَلَّذِي يُعَادِلُ حَجْمُهُ تَقْرِيباً أَرْبَعَةَ أَضْعَافِ حَجْمِ الْأَرْضِ
130, تَسْتَعِدُّ الْعَاصِمَةُ الْعِرَاقِيَّةُ لِاخْتِتَامِ فَعَّالِيَّاتِ تَظَاهُرَةِ بَغْدَادَ عَاصِمَةً لِلثَّقَافَةِ الْعَرَبِيَّةِ - بَعْدَ عَامٍ شَهِدَ عَشَرَاتِ التَّظَاهُرَاتِ الثَّقَافِيَّةِ وَالْفَنِّيَّةِ - وَالْمَعَارِضِ بِهَذِهِ الْمُنَاسَبَةِ
131, وَيُخَصَّصُ الْأُسْبُوعُ لِتَنْظِيمِ حَمَلَاتٍ تَثْقِيفِيَّةٍ حَوْلَ سِيَاسَاتِ وَمُمَارَسَاتِ إِسْرَائِيلَ الْعُنْصُرِيَّةِ وَالْإِسْتِعْمَارِيَّةِ
132, وَالْعَمَلِ عَلَى إِنْهَاءِ التَّوَاطُؤِ الدَّوْلِيِّ الَّذِي يُضْفِي الشَّرْعِيَّةَ عَلَى نِظَامِ التَّمْيِيزِ الْعُنْصُرِيِّ الْإِسْرَائِيلِيّْ
133, حَيْثُ تُشَارِكُ فِيهَا أَكْثَرُ مِنْ مِئَتَيْ مَدِينَةٍ فِي أَنْحَاءِ الْعَالَمِ
134, تَقُومُ عَلَى إِطْلَاقِ مِئَاتِ الْأَقْمَارِ الصِّنَاعِيَّةِ الْمُصَغَّرَةِ إِلَى مَدَارٍ مُنْخَفِضٍ حَوْلَ الْأَرْضِ - بِحَيْثُ يَتَوَلَّى كُلُّ قَمَرٍ صِنَاعِيٍّ اسْتِقْبَالَ الْبَيَانَاتِ مِنْ عِدَّةِ مِئَاتٍ مِنَ الْمَحَطَّاتِ الْأَرْضِيَّةِ - ثُمَّ إِعَادَةَ بَثِّهَا عَبْرَ مَوْجَاتٍ إِذَاعِيَّةٍ عَرِيضَةٍ إِلَى الْهَوَاتِفِ - وَالْحَوَاسِيبِ الْمُنْتَشِرَةِ فِي الْعَالَمِ
135, فِي ذِكْرَى مُرُورِ خَمْسِينَ عَاماً عَلَى وَفَاةِ الْكَاتِبِ الْمِصْرِيِّ عَبَّاسْ مَحْمُودِ الْعَقَّادْ
136, عَقَدَتْ دَارُ الْكُتُبِ الْمِصْرِيَّةُ الْأَرْبِعَاءَ مُؤْتَمَراً تَحْتَ عُنْوَانِ - أَلْعَقَّادُعَبْقَرِيَّةٌ مُتَجَدِّدَةٌ
137, وَتَنَاوَلَ الْمُؤْتَمَرُ صَاحِبَ سِلْسِلَةِ الْعَبْقَرِيَّاتِ
138, فَكَانَ كَمَا وَصَفَهُ الْكَاتِبُ الْمِصْرِيُّ لِوِيسْ عَوَضْ - أَشْبَهَ بِهِرَقْلْ أَلَّذِي يَسْحَقُ قُوَى الْشَرِّ بِهِرَاوَتِهِ
139, وَيُشَدِّدُ عَلَى أَنَّهُ لَيْسَ عَلَى عِلْمٍ بِأَيَّةِ حَالَةٍ إِشْكَالِيَّةٍ أَوْ حَظْرٍ لِلصِّيَامِ مِنْ قِبَلِ أَيِّ شَرِكَةٍ فِي بِلْجِيكَا
140, وَيَرَى ضَرُورَةَ أَنْ يَكُونَ هُنَاكَ حِوَارٌ شَفَّافٌ
141, وَفِعْلاً يَسْتَغْرِبُ الْمَرْءُ كَيْفَ تَمَكَّنَتْ هَذِهِ السَّيِّدَةُ
142, مِنْ تَحَدِّي مَرَارَةَ مُعَانَاةِ فِقْدَانِهَا لِزَوْجِهَا وَأُخْتِهَا جَرَّاءَ هَذَا الْمَرَضِ
143, وَهَذَا يُؤَدِّي إِلَى أَنَّ الْكَثِيرِينَ يَعِيشُونَ ضِدَّ وَعَكْسَ سَاعَةِ أَجْسَامِهُمُ الْبَيُولُوجِيَّة
144, لَمْ تُفْلِحْ جُهُودُ السَّفَارَةِ الْمِصْرِيَّةِ فِي لَنْدُنْ وَحَمْلَةُ الضَّغْطِ الَّتِي قَادَهَا نُشَطَاءُ - فِي الْجَالِيَّةِ الْمِصْرِيَّةِ
145, فِي مَنْعِ بَيْعِ التِّمْثَالِ الْفِرْعُوْنِيِّ سَخْمْ كَا - بِنَحْوِ أَرْبَعَةٍ وَعِشْرينَ مِلْيُونْ دُولارْ
146, وَتَعُودُ قِصَّةُ هَذَا التِّمْثَالِ الْفِرْعُوْنِيِّ إِلَى عَامِ أَلفٍ وَثَمَانِ مِئَةٍ وَثَمانينَ حَيْثُ - أُهْدِيَ مِنْ أُسْرَةِ مُدِيرِ مَجْلِسِ بَلَدِيَّةِ نُورْثْهَامْبْتُونْ - إِلَى مُتْحَفِ الْمَدِينَةِ
147, وَمُنْذُ ذَلِكَ التَّارِيخْ - وَالتِّمْثالُ مَعْرُوضٌ هُناكْ
148, تَرَكَتْ سَرِقَةُ أَحَدَ أَعْمَالِهِ عَلَى يَدَيْ ضَابِطٍ إِسْرَائِيلِيٍّ أَثَرَهَا فِي نَفْسِهِ
149, فَفِي مَطْلَعِ يُونيُو حَزِيرَانَ الْمَاضِي أَقْدَمَ النَّاطِقُ بِاسْمِ جَيْشِ الْإِحْتِلَالِ الْإِسْرَائِيلِيِّ عَلَى سَرِقَةِ - صُورَةٍ كَارِيكَاتُورِيَّةٍ لِلْفَنَّانِ الْفِلَسْطِينِيِّ حَسَنْ عَبَادِي - وَنَشْرِهَا مُحَرَّفَةً عَلَى مَوَاقِعِ التَّوَاصُلِ الْإِجْتِمَاعِيِّ
150, يَسْتَغِلُّ الْكَثِيرُ مِنْ الجَزَائِرِيِّينَ مَا تَنْعَمُ بِهِ بِلَادُهُمْ مِنْ يَنَابِيعَ مِيَاهٍ طَبِيعِيَّةٍ - وَمَنَاطِقَ ذَاتَ طَبِيعَةٍ خَلَّابَةٍ فِي فَصْلِ الصَّيْفِ اللَّاهِبِ فِي بَعْضِ الْوِلَايَاتِ
151, وَذَلِكَ طَلَباً لِلتَّرْوِيحِ وَجَلْبِ الْمِيَاهِ الْبَارِدَةِ
152, وَجَدَ بَاحِثُونَ أَنَّ مُخَّ الطِّفْلِ يَسْتَجِيبُ لِلْأَصْوَاتِ الْمَعْهُودَةِ لَدَيْهِ - مِثْلَ صَوْتِ أُمِّهِ
153, تُسَاعِدُهُمْ عَلَى تَعَلُّمِ اللُّغَةِ وَذَلِكَ قَبْلَ وَقْتٍ طَوِيلٍ مِنْ نُطْقِ الْأَطْفَالِ بِأَوَّلِ كَلِمَةٍ - لَهُمْ فِي حَيَاتِهِمْ
154, فَالْأَرْجَحُ أَنَّ ذَلِكَ يُسَهِّلُ عَلَى الْمُخِّ تَقْلِيدَ كَلِمَاتِهَا
155, فَجَّرَ مُسَلَّحُو تَنْظِيمِ الدَّوْلَةِ الْخَمِيسَ مَسْجِداً مَشْهُوراً يُعْتَقَدُ أَنَّهُ - مَرْقَدُ النَّبِيِّ يُونُسْ عَلَيْهِ السَّلَامُ بِمَدِينَةِ الْمُوصِلِ فِي الْعِرَاقِ
156, وَأَوْضَحُوا أَنَّ مَوْجَاتٍ فَوْقَ صَوْتِيَّةٍ تَنْشَأُ دَاخِلَ الْأَشْجَارِ عِنْدَمَا تَتَكَوَّنُ - فُقَّاعَاتٌ دَاخِلَ فُرُوعِهَا
157, وَيَأْتِي التَّعَاقُدُ مَعَ بَرَاهِيمِي
158, إِنْطَلَقَتْ بِالْمَرْكَزِ الْإِسْلَامِيِّ فِي رِيِيكَا بِكُرْوَاتْيَا أَلْمُسَابَقَةُ السَّنَوِيَّةُ - لِلشَّيْخِ جَاسْمِ بْنِ مُحَمَّدٍ بْنِ ثَانِي - لِلْقُرْآنِ الْكَرِيمِ الْمُخَصَّصَةُ لِغَيْرِ النَّاطِقِينَ بِاللُّغَةِ الْعَرَبِيَّةِ
159, فَضْلاً عَنْ تَفْسِيرِ بَعْضِ الْكَلِمَاتِ وَحِفْظِ بَعْضِ الْأَحَادِيثِ
160, عَلَى أَيَّحْصُلَ الْعَشَرَةُ الْأَوَائِلُ مِنْهُمْ عَلَى جَوَائِزَ قَيِّمَةٍ
161, وَتُمْنَحَ لِلْبَاقِينَ جَوَائِزُ رَمْزِيَّةٌ
162, وَتَجْرِى الْمُسَابَقَةُ بِالتَّعَاوُنِ مَعَ الْجَمْعِيَّةِ الْإِسْلَامِيَّةِ بُكُرُوَاتْيَا - وَيُشَارِكُ فِيهَا مُتَسَابِقُونَ مِنَ الْبُوسْنَة وَالْهِرْسِك - وَسْلُوفِينْيَا وَمَقْدُونْيَا
163, فِي حِينِ تَتَوَلَّى الْجِهَةُ الْقَطَرِيَّةُ الْمُنَظِّمَةُ جَمِيعَ الْاسْتِعْدَادَاتِ الْمَادِيَّةِ وَالْأَدَبِيَّةِ لِهَذِهِ الْمُسَابَقَةِ
164, تَزَايَدَتْ حَالَاتُ التَّوَحُّدِ مُنْذُ الْغَزْوِ الْأَمِرِكِيِّ لِلْعِرَاقِ عَامَ أَلْفَيْنِ وَثَلاثَة
165, وَمَع بَدْءِ الْقِتَالِ بَيْنَ الْقُوَّاتِ الْحُكُومِيَّةِ وَالْمُسَلَّحِينَ
166, وَصُعُوبَةً فِي التَّوَاصُلِ مَعَ الْآخَرِينَ
167, أَقَرَّ الْكُونْغْرِسُ الْأَمِرِكِيُّ تَخْصِيصَ مِئَتَينِ وَخَمسَةً وَعِشْرينَ مِلْيُونَ دُولَارٍ- كَتَمْوِيلٍ لِمَنْظُومَةِ الْقُبَّةِ الْحَدِيدِيَّةِ لِلدِّفَاعِ الصَّارُوخِيِّ فِي إِسْرَائِيلَ
168, وَذَلِكَ بَعْدَ يَوْمَيْنِ مِنْ إِعْلَانِ وَزَارَةِ الدِّفَاعِ الْأَمِرِكِيَّةِ تَسْلِيمَ شُحْنَاتٍ مِنَ الذَّخِيرَةِ لِإِسْرَائِيلَ
169, سَارَعَ الْمَسْؤُولُونَ الْأَمِرِكِيُّونَ لِتَهْدِئَةِ الْمَخَاوِفِ بِشَأْنِ عَوْدَةِ الْمُوَاطِنَيْنِ الْأَمِرِكِيَّيْنِ - أَللَّذَيْنِ أُصِيبَا بِفَيْرُوسِ الْإِيبُولَا إِلَى الْبِلَادِ
170, وَقَدْ نَقَلَتْهُمَا طَائِرَةٌ مُجَهَّزَةٌ لِلْوِلَايَاتِ الْمُتَّحِدَةِ يَوْمَ السَّبْتِ
171, وَكانَ الْأَمِرِكِيَّانِ الْمُصَابَانِ يُسَاهِمَانِ فِي احْتِوَاءِ - تَفَشِّي فِيروسِ الإِيبُولَا فِي غَرْبِ أَفرِيقْيا
172, رَغْمَ صِغَرِ سِنِّهِمْ - أَصْبَحَتِ التَّقْنِيَّاتُ الْمُتَقَدِّمَةُ الْأَقْرَبَ إِلَيْهِمْ
173, دُونَ الْإِنْتِبَاهِ لِمَا قَدْ تُحْدِثُهُ مِنْ أَثَرٍ عَلَى صِحَّتِهِمْ وَتَفَاعُلِهِمْ مَعَ مُحِيطِهِمْ
174, فَضْلاً عَنْ تَعَرُّضِهِمْ لِلضُّغُوطِ النَّفْسِيَّةِ وَالْإِجْتِمَاعِيّةِ وَالتَّحَرُّشِ - وَالْإِسْتِغْلَالِ حِينَ يَتَصَفَّحُونَ مَوَاقِعَ ضَارَّةً أَوْ شَبَكَاتٍ لِلتَّوَاصُلِ الْإِجْتِمَاعِيِّ - أَصْبَحَتْ هَدَفاً لِمُجْرِمِي الْإِنْتِرْنِيْتْ
175, وَتَحْتَ إِشْرَافِ رَئِيسِ الْمَصْلَحَةِ مِنْ تَأْسِيسِ أَوَّلَ فِرْقَةٍ مُوسِيقِيَّةٍ - أَفْرَادُهَا مِنَ الْأَطْفَالِ الْمَرْضَى الْمُقِيمِينَ بِالْمُسْتَشْفَى
176, وَيَضُمُّ الْمِهْرَجَانُ الَّذِي تَمَّ تَأْجِيلُهُ مِنْ شَهْرِ سِبْتَمْبْر - أَيْلُولَ الْمَاضِي - بِسَبَبِ الظُّرُوفِ السِّيَّاسِيَّةِ وَالْأَمْنِيَّةِ فِي مِصْرَ هَذَا الْعَامِ مُسَابَقَتَيْنِ
177, ثَلَاثَةٌ مِنْهَا مُتَعَلِّقَةٌ بِرُؤْيَةِ الْكَوَاكِبِ
